tweet_id,timestamp,source,expanded_urls,jpg_url,img_num
698907974262222848,2016-02-14 16:33:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1",https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3
698710712454139905,2016-02-14 03:29:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698710712454139905/photo/1,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,1
698703483621523456,2016-02-14 03:01:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698703483621523456/photo/1,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1
698635131305795584,2016-02-13 22:29:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698635131305795584/video/1,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1
698549713696649216,2016-02-13 16:50:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698549713696649216/photo/1,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1
698355670425473025,2016-02-13 03:59:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698355670425473025/photo/1,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,1
698342080612007937,2016-02-13 03:05:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698342080612007937/video/1,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1
698262614669991936,2016-02-12 21:49:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698262614669991936/photo/1,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1
698195409219559425,2016-02-12 17:22:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698195409219559425/photo/1,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1
698178924120031232,2016-02-12 16:16:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/698178924120031232/photo/1,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1
697995514407682048,2016-02-12 04:07:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697995514407682048/photo/1,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1
697990423684476929,2016-02-12 03:47:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2
697943111201378304,2016-02-12 00:39:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697943111201378304/photo/1,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1
697881462549430272,2016-02-11 20:34:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697881462549430272/photo/1,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1
697616773278015490,2016-02-11 03:02:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1
697596423848730625,2016-02-11 01:42:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697596423848730625/photo/1,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1
697575480820686848,2016-02-11 00:18:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697575480820686848/photo/1,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1
697482927769255936,2016-02-10 18:11:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697482927769255936/photo/1,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1
697463031882764288,2016-02-10 16:51:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/697463031882764288/photo/1,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1
